recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gemini_flash_lite_dinner_178,gemini_flash_lite,dinner,Bruschetta,Mediterranean Chickpea and Roasted Red Pepper Bruschetta,"[""400 g Chickpeas, canned, drained and rinsed"", ""150 g Red bell pepper, roasted, drained"", ""50 g Red onion, finely chopped"", ""2 cloves Garlic, minced"", ""2 tbsp Parsley, fresh, chopped"", ""1 tbsp Olive oil, extra virgin"", ""1 tsp Lemon juice, fresh"", ""0.5 tsp Dried oregano"", ""0.25 tsp Black pepper, ground"", ""8 slices Whole wheat bread, sliced 1.5 cm thick"", ""1 clove Garlic, halved (for rubbing bread)""]","Preheat your oven or grill to medium-high heat. In a medium bowl, mash the drained chickpeas with a fork until mostly broken down but still with some texture. Add the drained roasted red pepper, finely chopped red onion, minced garlic, chopped fresh parsley, 1 tablespoon of olive oil, fresh lemon juice, dried oregano, and black pepper. Stir everything together until well combined. Season with a little more salt and pepper if needed. Lightly toast the whole wheat bread slices until golden brown and slightly crisp. You can do this in a toaster, under the broiler, or on a grill pan. Once toasted, immediately rub one side of each bread slice with the cut side of the halved garlic clove. Spoon a generous amount of the chickpea and red pepper mixture onto the garlic-rubbed side of each toasted bread slice. Serve immediately.",4,1650,45.0,60.0,240.0,8.0,45.0,50.0,3.0,250.0,12.0,200.0,600.0,1800.0,4.0,5.0,10.0,300.0,0.0,5.0,80.0,300.0,0.0,0.5,0.2,2.0,0.4,5,healthy,6,1422.15,62.6175,24.244999999999997,3.8375,208.6225,14.52,56.655,1092.1499999999999,420.57500000000005,11.6875,10.265,23.800000000000004,20.650000000000002,2060.0,316.125,224.25,0.98625,0.9257500000000001,315.02500000000003,0.36000000000000004,207.07500000000002,0.36000000000000004,9.465,1015.625,1.0,1012.5,0.0,1012.5,3.125,3,1,1,3,8,moderate,3,3,3,3,12,unhealthy,5,0,1,1,1,1,0,1,4,1,0,1,1,0,0,1
gemini_flash_lite_dinner_179,gemini_flash_lite,dinner,Bruschetta,Mediterranean Chickpea and Feta Bruschetta,"[""8 slices Whole wheat bread"", ""2 dl Chickpeas, canned, drained and rinsed"", ""150 g Feta cheese, reduced fat"", ""1 dl Cherry tomatoes, halved"", ""0.5 dl Red onion, finely chopped"", ""2 tbsp Fresh parsley, chopped"", ""1 tbsp Extra virgin olive oil"", ""1 clove Garlic, minced"", ""1 tsp Balsamic vinegar"", ""0.5 tsp Dried oregano"", ""0.25 tsp Black pepper, ground""]","Preheat your oven to 200°C (400°F). Arrange the whole wheat bread slices on a baking sheet. In a medium bowl, combine the drained chickpeas, halved cherry tomatoes, finely chopped red onion, chopped fresh parsley, extra virgin olive oil, minced garlic, balsamic vinegar, dried oregano, and black pepper. Gently mash some of the chickpeas with a fork to create a slightly creamier texture, but leave some whole. Spoon the chickpea mixture evenly over the bread slices. Crumble the feta cheese over the top of each bruschetta. Bake in the preheated oven for 8-10 minutes, or until the bread is lightly golden and toasted, and the feta is slightly softened. Serve immediately.",4,1500,50.0,65.0,180.0,20.0,25.0,30.0,5.0,800.0,8.0,200.0,600.0,1500.0,4.0,50.0,20.0,100.0,2.0,5.0,40.0,300.0,0.5,1.0,0.5,4.0,0.5,5,healthy,5,1527.4499999999998,72.22750000000002,49.265,22.852500000000003,181.4925,9.445,32.5,2280.275,629.7,8.157499999999999,8.81,24.150000000000002,34.43,1663.875,239.42499999999998,475.25,1.004,1.2455,271.97499999999997,2.0100000000000002,62.55,0.6600000000000001,6.2025,793.125,1.0,790.0,0.0,790.0,3.125,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,3,0,1,0,0,1,0,1,3,1,0,0,0,1,0,1
gemini_flash_lite_dinner_180,gemini_flash_lite,dinner,Bruschetta,Mediterranean Chickpea and Roasted Red Pepper Bruschetta,"[""4 slices Whole wheat bread"", ""200 g Chickpeas, canned, drained and rinsed"", ""150 g Roasted red peppers, jarred, drained"", ""50 g Feta cheese, crumbled"", ""30 g Red onion, finely chopped"", ""20 g Fresh parsley, chopped"", ""1 tbsp Olive oil"", ""1 clove Garlic, minced"", ""1 tsp Balsamic vinegar"", ""0.5 tsp Dried oregano"", ""0.25 tsp Black pepper, ground""]","Preheat your oven to 180 degrees Celsius (350 degrees Fahrenheit). Lightly toast the whole wheat bread slices on both sides until golden brown. In a medium bowl, mash the drained chickpeas with a fork, leaving some texture. Finely chop the roasted red peppers and add them to the bowl with the mashed chickpeas. Stir in the crumbled feta cheese, finely chopped red onion, chopped fresh parsley, minced garlic, balsamic vinegar, dried oregano, and black pepper. Mix gently to combine all ingredients. Spoon the chickpea mixture evenly onto the toasted bread slices. Drizzle each bruschetta with a small amount of olive oil. Place the prepared bruschetta on a baking sheet and bake in the preheated oven for 5-7 minutes, or until the feta is slightly softened and the topping is warmed through. Serve immediately.",4,950,35.0,45.0,100.0,12.0,15.0,18.0,1.8,250.0,4.5,150.0,400.0,900.0,2.0,10.0,15.0,200.0,0.0,5.0,50.0,180.0,0.0,0.3,0.2,2.5,0.4,6,healthy,5,911.35,41.092499999999994,27.634999999999998,9.3425,108.51749999999998,11.65,30.25,1079.45,336.32500000000005,6.2625,6.079999999999999,16.35,18.775,1187.3999999999999,170.42499999999998,272.70000000000005,0.55825,0.7357500000000001,226.525,0.7300000000000001,179.22500000000002,0.28,6.56,650.625,1.0,647.5,0.0,647.5,3.125,3,3,1,3,10,unhealthy,3,3,1,1,8,moderate,4,0,1,1,0,1,0,1,3,1,0,0,0,1,0,1
gemini_flash_lite_dinner_188,gemini_flash_lite,dinner,Bulgogi,Healthy Lean Beef Bulgogi with Brown Rice,"[""500 g Beef sirloin, lean, trimmed"", ""2 dl Pear, ripe, pureed"", ""0.5 dl Soy sauce, low sodium"", ""2 tbsp Honey"", ""1 tbsp Sesame oil"", ""1 tbsp Rice vinegar"", ""2 cloves Garlic, minced"", ""1 tsp Ginger, grated"", ""0.5 tsp Black pepper, ground"", ""1 medium Onion, thinly sliced"", ""1 medium Carrot, julienned"", ""100 g Shiitake mushrooms, sliced"", ""2 Spring onions, chopped"", ""1 tbsp Sesame seeds, toasted"", ""300 g Brown rice, cooked""]","Slice the lean beef sirloin thinly against the grain. In a bowl, combine the pureed pear, low-sodium soy sauce, honey, sesame oil, rice vinegar, minced garlic, grated ginger, and black pepper. Add the thinly sliced beef to the marinade, ensuring each piece is coated. Marinate for at least 30 minutes at room temperature, or up to 2 hours in the refrigerator. While the beef marinates, prepare your vegetables: thinly slice the onion, julienne the carrot, and slice the shiitake mushrooms. Chop the spring onions and toast the sesame seeds. Heat a large skillet or wok over medium-high heat. Add the marinated beef and stir-fry for 2-3 minutes until browned. Add the sliced onion, julienned carrot, and shiitake mushrooms to the skillet. Continue to stir-fry for another 3-5 minutes, or until the vegetables are tender-crisp. Stir in the chopped spring onions and toasted sesame seeds. Serve the bulgogi immediately over cooked brown rice.",4,1500,80.0,45.0,180.0,15.0,50.0,15.0,4.0,100.0,8.0,150.0,600.0,1200.0,10.0,20.0,30.0,200.0,0.5,3.0,30.0,80.0,3.0,0.6,0.4,8.0,0.7,8,healthy,5,1705.87,154.37,35.082,9.241,165.9105,93.77499999999999,62.77,4371.05,1336.295,38.932,28.494,93.635,44.845000000000006,7265.82,647.645,1054.0,1.5577499999999997,1.9681500000000003,1182.8950000000002,6.5,312.84,0.1,12.115,3062.75,0.93140617344439,2851.5,210.0,3061.5,1.25,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0
gemini_flash_lite_dinner_189,gemini_flash_lite,dinner,Bulgogi,Healthy Lean Beef Bulgogi with Plenty of Vegetables,"[""500 g Beef sirloin, lean, trimmed"", ""2 dl Soy sauce, low sodium"", ""2 tbsp Honey"", ""1 tbsp Sesame oil"", ""4 cloves Garlic, crushed"", ""1 piece Ginger, fresh, grated, 2 cm piece"", ""1 piece Onion, yellow, medium"", ""1 piece Carrot, medium"", ""1 piece Bell pepper, red"", ""200 g Mushrooms, shiitake"", ""1 dl Spring onions, chopped"", ""1 tbsp Olive oil"", ""1 dl Water""]","Thinly slice the beef sirloin against the grain. In a large bowl, whisk together the low-sodium soy sauce, honey, sesame oil, crushed garlic, and grated ginger. Add the beef to the marinade, ensuring it's well coated. Cover and refrigerate for at least 30 minutes, or up to 2 hours. While the beef marinates, thinly slice the onion, carrot, and red bell pepper. Slice the shiitake mushrooms. Heat 1 tablespoon of olive oil in a large skillet or wok over medium-high heat. Add the sliced onion, carrot, and bell pepper and stir-fry for 3-4 minutes until slightly tender-crisp. Add the mushrooms and cook for another 2 minutes. Pour in 1 dl of water and bring to a simmer, then remove the vegetables from the skillet and set aside. Drain any excess marinade from the beef (reserve a little if desired for extra sauce). Add the marinated beef to the hot skillet in a single layer (cook in batches if necessary to avoid overcrowding). Stir-fry for 2-3 minutes until browned and cooked through. Return the cooked vegetables to the skillet with the beef. Toss everything together for about 1 minute until heated through. Stir in the chopped spring onions just before serving. Serve hot, ideally with steamed brown rice.",4,1200,95.0,45.0,80.0,15.0,40.0,10.0,5.0,150.0,8.0,120.0,600.0,1500.0,7.0,10.0,30.0,300.0,0.5,2.0,50.0,100.0,3.0,0.5,0.4,6.0,0.7,5,healthy,6,1245.03,123.942,34.93,9.525,99.50600000000001,94.266,17.650000000000002,15780.66,151.19,18.551000000000002,21.113000000000007,62.9,15.945,3616.93,281.08,343.1,0.6155,1.1291,309.88,6.5,201.04,0.2,5.715000000000001,1464.0,1.0,1399.0,0.0,1399.0,65.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dinner_190,gemini_flash_lite,dinner,Bulgogi,Healthy Lean Beef Bulgogi with Rainbow Vegetables,"[""500 g Beef sirloin, lean, sliced thinly"", ""40 ml Soy sauce, reduced sodium"", ""20 ml Pear juice, unsweetened"", ""15 ml Honey"", ""10 ml Sesame oil"", ""5 g Garlic, minced"", ""3 g Ginger, freshly grated"", ""1 g Black pepper, freshly ground"", ""1 medium Onion, yellow, thinly sliced"", ""1 medium Carrot, julienned"", ""1 medium Bell pepper, red, julienned"", ""1 medium Bell pepper, yellow, julienned"", ""100 g Shiitake mushrooms, sliced"", ""30 g Green onions, chopped"", ""15 ml Olive oil, for cooking""]","In a bowl, combine the thinly sliced beef sirloin with soy sauce, pear juice, honey, sesame oil, minced garlic, grated ginger, and black pepper. Mix well to ensure the beef is evenly coated. Marinate for at least 30 minutes at room temperature, or up to 2 hours in the refrigerator. Heat 15 ml of olive oil in a large skillet or wok over medium-high heat. Add the marinated beef and stir-fry for 2-3 minutes until it begins to brown. Add the sliced onion, julienned carrot, and bell peppers, and continue to stir-fry for another 3-4 minutes until the vegetables are tender-crisp. Stir in the sliced shiitake mushrooms and cook for an additional 2 minutes until they are softened. Remove from heat and stir in the chopped green onions. Serve immediately with steamed rice.",4,1350,105.0,55.0,80.0,18.0,40.0,8.0,5.0,80.0,7.0,120.0,600.0,1500.0,10.0,15.0,40.0,300.0,0.5,1.5,70.0,80.0,3.0,0.6,0.5,10.0,0.7,6,healthy,5,1051.03,116.82499999999999,37.332,9.86,53.866,52.248999999999995,16.02,3339.6899999999996,124.97,14.037,19.989000000000004,60.89,20.025000000000002,3191.83,209.07999999999998,354.55,0.5091,0.7260000000000001,320.8,6.5,433.88999999999993,0.1,9.249,1249.5,1.0,1248.5,0.0,1248.5,1.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_dinner_191,gemini_flash_lite,dinner,Burgers,Spicy Turkey and Black Bean Burgers with Avocado Salsa,"[""500 g Turkey mince, lean"", ""100 g Black beans, canned, drained and rinsed"", ""1 small Onion, finely chopped"", ""2 cloves Garlic, minced"", ""1/2 tsp Chili powder"", ""1/4 tsp Cumin"", ""1/4 tsp Smoked paprika"", ""1/2 tsp Salt"", ""1/4 tsp Black pepper"", ""2 tbsp Olive oil"", ""2 Whole wheat burger buns"", ""1/2 Avocado, diced"", ""1/4 Red onion, finely diced"", ""1/4 Red bell pepper, finely diced"", ""1 tbsp Lime juice"", ""2 tbsp Fresh cilantro, chopped""]","In a large bowl, combine the turkey mince, drained black beans, finely chopped onion, minced garlic, chili powder, cumin, smoked paprika, salt, and black pepper. Mix gently with your hands until just combined, being careful not to overwork the mixture. Form the mixture into two equal-sized patties. Heat the olive oil in a large skillet over medium-high heat. Carefully place the burger patties in the hot skillet and cook for 5-7 minutes per side, or until cooked through and a golden-brown crust has formed. While the burgers are cooking, prepare the avocado salsa by combining the diced avocado, finely diced red onion, finely diced red bell pepper, lime juice, and chopped cilantro in a small bowl. Season with a pinch of salt and pepper if desired. Toast the whole wheat burger buns lightly if desired. Serve the cooked turkey burgers on the buns, topped with the fresh avocado salsa.",2,750,60.0,30.0,60.0,8.0,10.0,15.0,2.0,150.0,5.0,100.0,500.0,800.0,8.0,10.0,30.0,100.0,0.0,2.0,30.0,150.0,5.0,0.5,0.4,7.0,0.7,6,healthy,5,1406.75,153.39799999999997,37.62175,7.8027999999999995,105.03075000000001,15.851750000000001,20.912499999999998,2707.9799999999996,219.65750000000003,12.687000000000001,7.476,92.5575,3.95375,2724.3625000000006,273.9875,153.5,2.101025,2.1435500000000003,434.7875,18.208,64.3975,1.5,5.4285000000000005,1037.5,1.0,1029.25,0.0,1029.25,8.25,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,4,0,1,1,0,1,0,1,3,0,0,1,0,1,0,1
gemini_flash_lite_dinner_192,gemini_flash_lite,dinner,Burgers,Spicy Turkey and Black Bean Burgers with Avocado Salsa,"[""500 g Ground turkey"", ""200 g Black beans, canned, rinsed and drained"", ""1 dl Rolled oats"", ""1 piece Egg, raw"", ""1 tbsp Chili powder"", ""1 tsp Cumin, ground"", ""0.5 tsp Smoked paprika"", ""1 dl Onion, red, finely chopped"", ""2 cloves Garlic, minced"", ""1 dl Fresh cilantro, chopped"", ""1 dl Avocado, diced"", ""0.5 dl Red onion, finely chopped"", ""1 tbsp Lime juice"", ""1 tbsp Olive oil"", ""4 wholemeal buns""]","In a large bowl, gently mash the rinsed black beans with a fork. Add the ground turkey, rolled oats, raw egg, chili powder, cumin, smoked paprika, 1 dl finely chopped red onion, minced garlic, and chopped cilantro. Mix everything together until just combined, being careful not to overmix. Form the mixture into 4 equal-sized patties. Heat 1 tbsp of olive oil in a large skillet over medium-high heat. Cook the burgers for about 5-7 minutes per side, or until they are cooked through and have a nice brown crust. While the burgers are cooking, prepare the avocado salsa by combining the diced avocado, 0.5 dl finely chopped red onion, and lime juice in a small bowl. Season with a pinch of salt and pepper if desired. Serve the burgers on wholemeal buns topped with the avocado salsa.",4,2200,180.0,80.0,180.0,20.0,20.0,30.0,4.0,250.0,12.0,200.0,900.0,2500.0,15.0,50.0,80.0,300.0,5.0,8.0,60.0,400.0,8.0,,,,,7,healthy,5,1223.3,156.74800000000002,39.8505,8.2412,43.51800000000001,7.503500000000001,32.410000000000004,780.0749999999999,343.725,14.983500000000003,9.272,53.765,24.634999999999998,3427.0750000000003,353.8,476.15,1.3450000000000002,1.8675000000000002,218.29999999999998,18.825,35.825,3.7,10.590499999999999,1090.0,1.0,1072.5,0.0,1072.5,17.5,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,4,0,1,1,0,1,0,1,3,0,0,1,0,1,0,1
gemini_flash_lite_dinner_193,gemini_flash_lite,dinner,Burgers,Mediterranean Turkey Burgers with Tzatziki,"[""500 g Ground turkey, lean"", ""1 dl Whole wheat breadcrumbs"", ""1 piece Egg, raw"", ""1 dl Fresh parsley, chopped"", ""1 clove Garlic, minced"", ""1 tsp Dried oregano"", ""0.5 tsp Salt"", ""0.25 tsp Black pepper, ground"", ""2 tbsp Olive oil"", ""4 whole Wheat buns"", ""1 dl Greek yogurt, plain, 0% fat"", ""0.5 dl Cucumber, grated, seedless"", ""1 tbsp Lemon juice, fresh"", ""1 clove Garlic, minced"", ""1 dl Lettuce, leaves"", ""1 dl Tomato, sliced""]","In a large bowl, combine the ground turkey, breadcrumbs, egg, chopped parsley, minced garlic, dried oregano, salt, and pepper. Mix gently with your hands until just combined, being careful not to overmix. Divide the mixture into four equal portions and shape each into a patty, about 1.5 cm thick. Heat 1 tablespoon of olive oil in a large skillet or grill pan over medium-high heat. Cook the burgers for 4-5 minutes per side, or until cooked through and a internal temperature of 74°C is reached. Remove burgers from skillet and set aside. While the burgers are cooking, prepare the tzatziki. In a small bowl, combine the Greek yogurt, grated cucumber, lemon juice, and minced garlic. Stir well. Lightly toast the whole wheat buns if desired. Assemble the burgers by placing a cooked patty on the bottom half of each bun, topping with lettuce, tomato, and a generous dollop of tzatziki. Place the top half of the bun on top.",4,2800,145.0,95.0,250.0,25.0,50.0,30.0,6.0,400.0,7.0,150.0,1200.0,2000.0,10.0,20.0,60.0,300.0,5.0,4.0,60.0,150.0,5.0,1.0,0.8,15.0,1.2,7,healthy,5,923.6149999999999,139.50699999999998,35.30550000000001,8.645000000000001,10.782000000000002,9.647,1.835,1846.425,204.23499999999999,4.312499999999999,6.030500000000001,49.849999999999994,40.455000000000005,2390.145,190.725,275.165,0.9393999999999999,1.4967000000000004,110.635,19.224999999999998,31.91,3.7,8.7695,898.625,1.0,824.5,0.0,824.5,74.125,3,3,1,3,10,unhealthy,3,3,3,3,12,unhealthy,2,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0
gemini_flash_lite_dinner_194,gemini_flash_lite,dinner,Burgers,Spicy Black Bean Burgers with Avocado Crema,"[""400 g Black beans, canned, drained and rinsed"", ""100 g Onion, yellow, finely chopped"", ""2 cloves Garlic, minced"", ""1/2 tsp Cumin, ground"", ""1/2 tsp Chili powder"", ""1/4 tsp Smoked paprika"", ""50 g Breadcrumbs, whole wheat"", ""1 large Egg, raw"", ""2 tbsp Fresh cilantro, chopped"", ""1 tbsp Olive oil"", ""1/4 tsp Salt"", ""1/8 tsp Black pepper"", ""4 Whole wheat burger buns"", ""1 large Avocado, ripe"", ""2 tbsp Lime juice, fresh"", ""50 g Greek yogurt, plain, 0% fat"", ""1/4 tsp Salt"", ""1/4 tsp Black pepper"", ""50 g Lettuce, shredded"", ""1 medium Tomato, sliced""]","In a large bowl, mash the black beans with a fork until mostly broken down but still with some texture. Add the finely chopped onion, minced garlic, cumin, chili powder, smoked paprika, whole wheat breadcrumbs, raw egg, chopped cilantro, 1 tablespoon of olive oil, 1/4 teaspoon salt, and 1/8 teaspoon black pepper. Mix everything together until well combined. Divide the mixture into four equal portions and shape them into burger patties, about 2 cm thick. Heat 1 tablespoon of olive oil in a large non-stick skillet over medium heat. Carefully place the burger patties in the skillet and cook for 5-7 minutes per side, until golden brown and heated through. While the burgers are cooking, prepare the avocado crema. In a small bowl, mash the ripe avocado with a fork. Stir in the fresh lime juice, Greek yogurt, 1/4 teaspoon salt, and 1/4 teaspoon black pepper until smooth and creamy. Toast the whole wheat burger buns lightly, if desired. To assemble, place a cooked black bean patty on the bottom half of each bun. Top with shredded lettuce, sliced tomato, and a generous dollop of the avocado crema. Place the top half of the bun and serve immediately.",4,450,20.0,22.0,45.0,5.0,6.0,10.0,1.2,80.0,3.0,90.0,250.0,600.0,2.0,10.0,15.0,150.0,1.0,3.0,20.0,120.0,0.5,0.3,0.2,2.0,0.3,6,healthy,5,1694.8,74.281,52.10349999999999,11.208100000000002,211.10750000000004,26.5745,51.684999999999995,3786.3999999999996,611.525,24.732000000000003,8.470000000000002,143.315,29.982500000000005,2870.4,335.04999999999995,293.84999999999997,2.80825,2.3207500000000003,743.4,1.441,38.14,2.2,8.503499999999999,1266.25,1.0,1207.5,0.0,1207.5,58.75,3,3,1,3,10,unhealthy,3,1,1,1,6,healthy,4,0,1,1,0,1,0,1,3,0,0,1,0,1,0,1
