recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"3 dl Milk, semi-skimmed, unspecified","Milk, semi-skimmed, unspecified",3.0,dl,300.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"0.5 dl Water, unspecified","Water, unspecified",0.5,dl,32.5,True,,,-1
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"1 pinch Salt, table, unspecified","Salt, table, unspecified",1.0,pinch,,True,,,-1
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"15 g Butter, unsalted, unspecified","Butter, unsalted, unspecified",15.0,g,15.0,False,8.005,Butter,2
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"200 g Greek yogurt, 2%","Greek yogurt, 2%",200.0,g,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"100 g Mixed berries, frozen, unspecified","Mixed berries, frozen, unspecified",100.0,g,100.0,False,6.844,"Berries, mixed, frozen",2
gemini_flash_lite_breakfast_17,Whole Wheat Berry Blintzes with Greek Yogurt,"1 tbsp Honey, unspecified","Honey, unspecified",1.0,tbsp,22.0,False,9.003,Honey,2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,1.5 dl Whole wheat flour,Whole wheat flour,1.5,dl,82.5,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,1 dl All-purpose flour,All-purpose flour,1.0,dl,65.0,False,5.01,"Wheat flour, 80 % extraction",2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,"2 dl Milk, low-fat","Milk, low-fat",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,"2 pieces Egg, raw","Egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,1 pinch Salt,Salt,1.0,pinch,,True,,,-1
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,"1 tbsp Butter, unsalted, melted","Butter, unsalted, melted",1.0,tbsp,15.0,False,8.005,Butter,2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,250 g Quark or thick Greek yogurt,Quark or thick Greek yogurt,250.0,g,250.0,False,,,0
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,"50 g Mixed berries, fresh","Mixed berries, fresh",50.0,g,50.0,False,6.844,"Berries, mixed, frozen",2
gemini_flash_lite_breakfast_18,Whole Wheat Berry Blintzes with Greek Yogurt and Fresh Berries,"1 tbsp Honey, liquid","Honey, liquid",1.0,tbsp,22.0,False,9.003,Honey,2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,1.5 dl Whole wheat flour,Whole wheat flour,1.5,dl,82.5,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"2 dl Milk, semi-skimmed","Milk, semi-skimmed",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"2 pieces Egg, raw","Egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"1 tbsp Sugar, white","Sugar, white",1.0,tbsp,13.0,False,9.002,"Sugar, white, caster sugar, cube sugar",2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"0.5 tsp Salt, table","Salt, table",0.5,tsp,3.5,True,,,-1
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"5 g Butter, unsalted","Butter, unsalted",5.0,g,5.0,False,8.005,Butter,2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"200 g Greek yogurt, 2%","Greek yogurt, 2%",200.0,g,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_breakfast_19,Whole Wheat Blintzes with Greek Yogurt and Berries,"100 g Mixed berries, frozen","Mixed berries, frozen",100.0,g,100.0,False,6.844,"Berries, mixed, frozen",2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,2 dl Whole wheat flour,Whole wheat flour,2.0,dl,110.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,"3 dl Milk, semi-skimmed","Milk, semi-skimmed",3.0,dl,300.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,"2 pieces Egg, raw","Egg, raw",2.0,pieces,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,1 tbsp Rapeseed oil,Rapeseed oil,1.0,tbsp,10.0,False,8.235,"Oil, rapeseed",2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,1 pinch Salt,Salt,1.0,pinch,,True,,,-1
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,"500 g Quark, low-fat","Quark, low-fat",500.0,g,500.0,False,1.036,"Quark, 1 % fat",2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,50 g Honey,Honey,50.0,g,50.0,False,9.003,Honey,2
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
gemini_flash_lite_breakfast_20,Whole Wheat Blintzes with Quark and Mixed Berries,"300 g Mixed berries, frozen or fresh","Mixed berries, frozen or fresh",300.0,g,300.0,False,6.844,"Berries, mixed, frozen",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,2 pieces Whole wheat tortillas,Whole wheat tortillas,2.0,pieces,80.0,False,169724.0,"Wheat flour, white, tortilla mix, enriched",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"150 g Sweet potato, raw","Sweet potato, raw",150.0,g,150.0,False,6.136,"Sweet potato, raw",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"100 g Black beans, canned, drained and rinsed","Black beans, canned, drained and rinsed",100.0,g,100.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 piece Egg, raw","Egg, raw",1.0,piece,55.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"50 g Spinach, raw","Spinach, raw",50.0,g,50.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"30 g Onion, raw","Onion, raw",30.0,g,30.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,10 g Olive oil,Olive oil,10.0,g,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"0.5 tsp Cumin, ground","Cumin, ground",0.5,tsp,2.5,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,0.25 tsp Smoked paprika,Smoked paprika,0.25,tsp,1.25,True,,,-1
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"5 g Fresh cilantro, chopped","Fresh cilantro, chopped",5.0,g,5.0,False,6.121,"Coriander, raw",2
gemini_flash_lite_breakfast_21,Hearty Black Bean and Sweet Potato Breakfast Burritos,"50 g Low-fat cheese, grated","Low-fat cheese, grated",50.0,g,50.0,False,1.027,"Cheese, hard, Cheddar",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"2 medium Sweet potatoes, raw","Sweet potatoes, raw",2.0,medium,260.0,False,6.136,"Sweet potato, raw",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,1 tsp Chili powder,Chili powder,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"0.5 tsp Cumin, ground","Cumin, ground",0.5,tsp,2.5,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,0.25 tsp Smoked paprika,Smoked paprika,0.25,tsp,1.25,True,,,-1
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"250 g Black beans, canned, drained and rinsed","Black beans, canned, drained and rinsed",250.0,g,250.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 dl Corn, sweet, canned, drained","Corn, sweet, canned, drained",1.0,dl,60.0,False,6.736,"Sweet corn, canned",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"4 large Eggs, raw","Eggs, raw",4.0,large,220.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"4 whole Wheat tortillas, medium","Wheat tortillas, medium",4.0,whole,,False,5.381,"Tortilla, wheat flour",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"50 g Cheddar cheese, shredded","Cheddar cheese, shredded",50.0,g,50.0,False,1.027,"Cheese, hard, Cheddar",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,1 dl Salsa,Salsa,1.0,dl,100.0,False,6.203,"Mango salsa, home-made",2
gemini_flash_lite_breakfast_22,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 dl Greek yogurt, plain, 2% fat","Greek yogurt, plain, 2% fat",1.0,dl,100.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"2 whole Wheat Tortillas, large","Wheat Tortillas, large",2.0,whole,,False,5.381,"Tortilla, wheat flour",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"2 large Egg, raw","Egg, raw",2.0,large,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"60 g Black Beans, canned, drained and rinsed","Black Beans, canned, drained and rinsed",60.0,g,60.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"50 g Spinach, fresh","Spinach, fresh",50.0,g,50.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"30 g Avocado, ripe","Avocado, ripe",30.0,g,30.0,False,6.524,"Avocado, raw",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"15 g Onion, red, finely chopped","Onion, red, finely chopped",15.0,g,15.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"5 g Coriander, fresh, chopped","Coriander, fresh, chopped",5.0,g,5.0,False,6.121,"Coriander, raw",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,1 tsp Olive Oil,Olive Oil,1.0,tsp,4.5,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"1/4 tsp Cumin, ground","Cumin, ground",0.25,tsp,1.25,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"Salt, to taste","Salt, to taste",1.0,unit,,True,,,-1
gemini_flash_lite_breakfast_23,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"Black Pepper, to taste","Black Pepper, to taste",1.0,unit,,True,,,-1
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"2 medium Sweet potatoes, raw","Sweet potatoes, raw",2.0,medium,260.0,False,6.136,"Sweet potato, raw",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,1 dl Olive oil,Olive oil,1.0,dl,90.0,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 tsp Cumin, ground","Cumin, ground",1.0,tsp,5.0,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,0.5 tsp Chili powder,Chili powder,0.5,tsp,2.5,True,,,-1
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 dl Black beans, canned, drained and rinsed","Black beans, canned, drained and rinsed",1.0,dl,90.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"100 g Spinach, raw","Spinach, raw",100.0,g,100.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"4 large Eggs, raw","Eggs, raw",4.0,large,220.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"0.5 dl Milk, semi-skimmed, 1.5% fat","Milk, semi-skimmed, 1.5% fat",0.5,dl,50.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"100 g Cheese, cheddar, grated","Cheese, cheddar, grated",100.0,g,100.0,False,1.027,"Cheese, hard, Cheddar",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"4 large Whole wheat tortillas, 20 cm diameter","Whole wheat tortillas, 20 cm diameter",4.0,large,160.0,False,169724.0,"Wheat flour, white, tortilla mix, enriched",2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 dl Salsa, tomato-based","Salsa, tomato-based",1.0,dl,65.0,False,6.202,Tomato salsa,2
gemini_flash_lite_breakfast_24,Hearty Black Bean and Sweet Potato Breakfast Burritos,"1 dl Greek yogurt, 2% fat","Greek yogurt, 2% fat",1.0,dl,100.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,2 units Whole wheat tortillas,Whole wheat tortillas,2.0,units,80.0,False,169724.0,"Wheat flour, white, tortilla mix, enriched",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"200 g Black beans, canned, rinsed and drained","Black beans, canned, rinsed and drained",200.0,g,200.0,False,6.132,"Beans, black, canned",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"4 units Egg, raw","Egg, raw",4.0,units,220.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"1 dl Spinach, fresh","Spinach, fresh",1.0,dl,12.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"50 g Cheese, cheddar, grated","Cheese, cheddar, grated",50.0,g,50.0,False,1.027,"Cheese, hard, Cheddar",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,1/2 piece Avocado,Avocado,0.5,piece,30.0,False,6.524,"Avocado, raw",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"1/4 tsp Cumin, ground","Cumin, ground",0.25,tsp,1.25,False,6.266,"Cumin seeds, ground",2
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,1/4 tsp Chili powder,Chili powder,0.25,tsp,1.25,True,,,-1
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"Salt, to taste","Salt, to taste",1.0,unit,,True,,,-1
gemini_flash_lite_breakfast_25,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"Black pepper, to taste","Black pepper, to taste",1.0,unit,,True,,,-1
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"6 whole Eggs, raw","Eggs, raw",6.0,whole,330.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"3 dl Milk, semi-skimmed, 1.5% fat","Milk, semi-skimmed, 1.5% fat",3.0,dl,300.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,1 dl Water,Water,1.0,dl,65.0,True,,,-1
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"200 g Whole wheat bread, day-old, cut into cubes","Whole wheat bread, day-old, cut into cubes",200.0,g,200.0,False,,,0
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"150 g Spinach, fresh, raw","Spinach, fresh, raw",150.0,g,150.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"100 g Feta cheese, reduced fat","Feta cheese, reduced fat",100.0,g,100.0,False,1.188,"Cheese, goat milk, Feta",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"50 g Onion, raw","Onion, raw",50.0,g,50.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"1 clove Garlic, raw","Garlic, raw",1.0,clove,2.5,False,6.038,"Garlic, raw",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_breakfast_26,Spinach and Feta Breakfast Strata,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"6 piece Egg, raw","Egg, raw",6.0,piece,330.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"2 dl Milk, semi-skimmed, 1.5% fat","Milk, semi-skimmed, 1.5% fat",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"150 g Spinach, raw","Spinach, raw",150.0,g,150.0,False,6.064,"Spinach, raw",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"100 g Feta cheese, low-fat","Feta cheese, low-fat",100.0,g,100.0,False,1.188,"Cheese, goat milk, Feta",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"100 g Ham, lean, cooked","Ham, lean, cooked",100.0,g,100.0,False,3.106,"Ham, boiled",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"50 g Onion, yellow, raw","Onion, yellow, raw",50.0,g,50.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,1 tbsp Olive oil,Olive oil,1.0,tbsp,10.0,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_lite_breakfast_27,Hearty Spinach and Feta Breakfast Casserole,"0.25 tsp Black pepper, ground","Black pepper, ground",0.25,tsp,0.625,True,,,-1
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"12 piece Egg, raw","Egg, raw",12.0,piece,660.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"2 dl Milk, low-fat, 1.5% fat","Milk, low-fat, 1.5% fat",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"200 g Spinach, frozen, chopped","Spinach, frozen, chopped",200.0,g,200.0,False,6.065,"Spinach, frozen",2
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"150 g Feta cheese, low-fat","Feta cheese, low-fat",150.0,g,150.0,False,1.188,"Cheese, goat milk, Feta",2
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"100 g Onion, raw","Onion, raw",100.0,g,100.0,False,6.042,"Onion, Norwegian, raw",2
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"1 dl Whole wheat bread, coarse, chopped","Whole wheat bread, coarse, chopped",1.0,dl,100.0,False,,,0
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,1 tsp Olive oil,Olive oil,1.0,tsp,4.5,False,8.019,"Oil, olive",2
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,"0.5 tsp Black pepper, ground","Black pepper, ground",0.5,tsp,1.25,True,,,-1
gemini_flash_lite_breakfast_28,Savory Spinach and Feta Breakfast Casserole,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_lite_breakfast_29,Spinach and Feta Breakfast Casserole with Whole Wheat Bread,"200 g Whole wheat bread, day-old, cubed","Whole wheat bread, day-old, cubed",200.0,g,200.0,False,,,0
gemini_flash_lite_breakfast_29,Spinach and Feta Breakfast Casserole with Whole Wheat Bread,"200 g Fresh spinach, chopped","Fresh spinach, chopped",200.0,g,200.0,False,6.064,"Spinach, raw",2
