recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gemini_flash_breakfast_124,gemini_flash,breakfast,Potato Pancakes,Healthy Savory Potato Pancakes with Greek Yogurt and Chives,"[""500 g Potato, raw, unspecified"", ""50 g Onion, raw"", ""1 piece Egg, raw"", ""20 g Whole wheat flour"", ""3 g Salt, table"", ""0.5 g Black pepper, ground"", ""15 ml Olive oil"", ""100 g Greek yogurt, plain, low fat"", ""5 g Chives, fresh""]","Peel the potatoes and onion, then grate them finely. Place the grated potatoes and onion in a clean kitchen towel or cheesecloth and squeeze out as much excess liquid as possible. In a medium bowl, combine the drained potato and onion mixture with the egg, whole wheat flour, salt, and black pepper. Mix well until everything is evenly combined. Heat the olive oil in a large non-stick frying pan over medium heat. Scoop about 2-3 tablespoons of the potato mixture per pancake into the hot pan, flattening them slightly with the back of a spoon to form discs. Cook for 4-5 minutes on each side, or until golden brown and crispy. Repeat with the remaining mixture, adding more oil if necessary. Once all pancakes are cooked, serve them immediately with a dollop of Greek yogurt and a sprinkle of freshly chopped chives.",2,750,30,25,105,4,10,12,3,200,4,90,350,1200,2.5,30,25,60,1,3,35,100,0.5,0.3,0.3,4,0.7,5,healthy,7
gemini_flash_breakfast_125,gemini_flash,breakfast,Potato Pancakes,Hearty Sweet Potato and Zucchini Pancakes,"[""300 g Sweet potato, raw, peeled"", ""150 g Zucchini, raw"", ""50 g Onion, yellow, raw"", ""2 piece Egg, raw"", ""30 g Whole wheat flour"", ""5 ml Olive oil"", ""2 g Salt, table"", ""0.5 g Black pepper, ground""]","Grate the peeled sweet potato and zucchini using a box grater. Squeeze out excess liquid from the grated vegetables thoroughly using a clean kitchen towel to ensure crispier pancakes. Finely chop the onion. In a large bowl, combine the grated sweet potato, zucchini, chopped onion, both eggs, whole wheat flour, salt, and black pepper. Mix everything well with a spoon or your hands until all ingredients are evenly incorporated. Heat the olive oil in a large non-stick pan over medium heat. Drop spoonfuls of the mixture into the hot pan, forming pancakes approximately 1 cm thick and about 7-8 cm in diameter. Cook for 4-5 minutes per side, or until each pancake is golden brown and cooked through in the center. Serve immediately with your favorite healthy toppings like Greek yogurt or a side of avocado.",2,560,22,17,80,4,18,13,2.0,100,3.5,90,280,1200,1.5,30,25,1200,1.5,2,40,100,0.8,0.2,0.3,2.5,0.5,5,healthy,6
gemini_flash_breakfast_126,gemini_flash,breakfast,Pumpkin Breads,Healthy Spiced Whole Wheat Pumpkin Bread with Walnuts,"[""250 g Whole wheat flour"", ""10 g Baking powder"", ""5 g Baking soda"", ""3 g Salt, table"", ""5 g Cinnamon, ground"", ""2 g Nutmeg, ground"", ""1 g Ginger, ground"", ""1 g Cloves, ground"", ""400 g Pumpkin puree, canned, unsweetened"", ""2 piece Egg, raw, large"", ""80 ml Maple syrup"", ""80 ml Canola oil"", ""80 ml Applesauce, unsweetened"", ""60 g Walnuts, chopped""]","Preheat your oven to 175 degrees Celsius and lightly grease and flour a standard loaf pan. In a large bowl, whisk together the whole wheat flour, baking powder, baking soda, salt, cinnamon, nutmeg, ginger, and cloves until well combined. In a separate medium bowl, whisk the pumpkin puree, eggs, maple syrup, canola oil, and unsweetened applesauce until smooth. Pour the wet ingredients into the dry ingredients and stir gently with a spatula until just combined; be careful not to overmix. Fold in the chopped walnuts. Pour the batter into the prepared loaf pan and bake for 50-60 minutes, or until a wooden skewer inserted into the center comes out clean. Let the bread cool in the pan for 10 minutes before transferring it to a wire rack to cool completely before slicing.",12,2370,58,121,277,12,95,45,3,480,12,380,900,1700,6,40,50,3500,2,15,25,280,1.5,0.8,0.6,7,1.2,5,healthy,7
gemini_flash_breakfast_127,gemini_flash,breakfast,Pumpkin Breads,Spiced Whole Wheat Pumpkin Bread with Pecans,"[""250 g Whole wheat flour"", ""10 g Baking powder"", ""5 g Baking soda"", ""5 g Ground cinnamon"", ""2 g Ground nutmeg"", ""2 g Ground ginger"", ""0.5 g Ground cloves"", ""2 g Salt"", ""400 g Pumpkin puree, canned, unsweetened"", ""2 piece Egg, raw, unspecified"", ""100 ml Maple syrup, pure"", ""60 ml Olive oil, virgin"", ""80 ml Almond milk, unsweetened"", ""5 ml Vanilla extract"", ""50 g Pecans, raw""]","Preheat your oven to 180 degrees Celsius and lightly grease and flour a standard loaf pan. In a large bowl, whisk together the whole wheat flour, baking powder, baking soda, ground cinnamon, ground nutmeg, ground ginger, ground cloves, and salt until well combined. In a separate medium bowl, whisk the pumpkin puree, eggs, maple syrup, olive oil, almond milk, and vanilla extract until smooth. Pour the wet ingredients into the dry ingredients and stir gently with a spatula until just combined; be careful not to overmix. Fold in the raw pecans evenly throughout the batter. Pour the batter into the prepared loaf pan and spread evenly. Bake for 55 to 65 minutes, or until a wooden skewer or toothpick inserted into the center comes out clean. Let the bread cool in the pan for 10-15 minutes before transferring it to a wire rack to cool completely before slicing and serving.",10,2320,54,107,297,18,100,45,2,400,12,250,800,1500,6,30,80,4000,2,10,20,200,1,1,0.5,5,1,4,healthy,6
gemini_flash_breakfast_128,gemini_flash,breakfast,Pumpkin Breads,Spiced Whole Wheat Pumpkin Bread with Pecans,"[""300 g Pumpkin puree"", ""250 g Whole wheat flour"", ""2 pieces Egg, raw, large"", ""80 ml Maple syrup"", ""60 ml Olive oil, extra virgin"", ""50 ml Milk, low-fat, semi-skimmed"", ""10 g Baking powder"", ""5 g Baking soda"", ""5 g Cinnamon, ground"", ""2 g Nutmeg, ground"", ""1 g Ginger, ground"", ""0.5 g Cloves, ground"", ""2 g Salt, table"", ""50 g Pecans, halves""]","Preheat your oven to 180°C (350°F) and lightly grease and flour a 9x5 inch loaf pan. In a large bowl, whisk together the pumpkin puree, eggs, maple syrup, olive oil, and milk until well combined. In a separate medium bowl, combine the whole wheat flour, baking powder, baking soda, ground cinnamon, nutmeg, ginger, cloves, and salt, mixing thoroughly. Gradually add the dry ingredients to the wet ingredients, mixing just until combined and no streaks of flour remain, being careful not to overmix. Gently fold in the pecan halves. Pour the batter evenly into the prepared loaf pan and smooth the top. Bake for 55-65 minutes, or until a wooden skewer inserted into the center comes out clean. If the top browns too quickly, you can tent it loosely with aluminum foil for the last 15-20 minutes of baking. Allow the bread to cool in the pan for 10-15 minutes before transferring it to a wire rack to cool completely before slicing and serving.",12,2235,56,106,276,18,85,41,2,150,10,200,350,1000,5,10,25,2000,0.5,10,10,200,0.2,0.5,0.3,4,0.5,6,moderate,5
gemini_flash_breakfast_129,gemini_flash,breakfast,Pumpkin Breads,Spiced Whole Wheat Pumpkin Loaf with Toasted Walnuts,"[""200 g Whole wheat flour"", ""100 g All-purpose flour, white"", ""450 g Pumpkin puree, canned, unsweetened"", ""2 pieces Egg, raw, chicken"", ""100 ml Maple syrup, pure"", ""60 ml Rapeseed oil"", ""100 ml Milk, cow's, semi-skimmed (1.5% fat)"", ""10 g Baking powder"", ""5 g Baking soda"", ""5 g Ground cinnamon"", ""2 g Ground nutmeg"", ""1 g Ground ginger"", ""0.5 g Ground cloves"", ""2 g Salt, table"", ""70 g Walnuts, raw, chopped""]","Preheat your oven to 175 degrees Celsius. Lightly grease and flour a 23x13 cm (9x5 inch) loaf pan, or line it with parchment paper for easy removal. In a large mixing bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, baking soda, ground cinnamon, ground nutmeg, ground ginger, ground cloves, and salt. In a separate medium bowl, whisk the pumpkin puree, eggs, maple syrup, rapeseed oil, and milk until thoroughly combined. Pour the wet ingredients into the dry ingredients and stir gently with a spatula until just combined, taking care not to overmix, which can result in a tough loaf. Fold in the chopped walnuts evenly throughout the batter. Pour the batter into the prepared loaf pan. Bake for 55 to 65 minutes, or until a wooden skewer inserted into the center comes out clean. If the top begins to brown too quickly, you may loosely tent it with aluminum foil during the last part of baking. Once baked, let the loaf cool in the pan for 10 minutes before carefully transferring it to a wire rack to cool completely before slicing and serving.",12,2655,70,125,333,11,117,42,2.3,300,12,200,700,1000,4.5,35,75,4200,1.2,11,6,220,1.1,0.9,0.65,5.5,0.8,4,healthy,6
gemini_flash_breakfast_130,gemini_flash,breakfast,Pumpkin Breads,Wholesome Spiced Pumpkin Bread with Walnuts,"[""250 g Whole wheat flour"", ""10 g Baking powder, double-acting"", ""5 g Baking soda"", ""3 g Cinnamon, ground"", ""1 g Ginger, ground"", ""1 g Nutmeg, ground"", ""0.5 g Cloves, ground"", ""1 g Salt, table"", ""1 piece Egg, raw, large"", ""70 ml Maple syrup, pure"", ""60 ml Olive oil, extra virgin"", ""250 g Pumpkin puree, canned, unsweetened"", ""60 ml Milk, cow's, 1% fat"", ""5 ml Vanilla extract"", ""50 g Walnuts, chopped""]","Preheat your oven to 175°C (350°F). Lightly grease and flour a 9x5 inch (23x13 cm) loaf pan, or line with parchment paper. In a large mixing bowl, whisk together the whole wheat flour, baking powder, baking soda, ground cinnamon, ground ginger, ground nutmeg, ground cloves, and salt until well combined. In a separate medium bowl, whisk the egg, pure maple syrup, extra virgin olive oil, unsweetened pumpkin puree, 1% fat cow's milk, and vanilla extract until smooth. Pour the wet ingredients into the dry ingredients and stir gently with a spatula until just combined. Be careful not to overmix, as this can lead to a tough bread. Fold in the chopped walnuts. Pour the batter evenly into the prepared loaf pan. Bake for 55-65 minutes, or until a wooden skewer inserted into the center comes out clean. If the top starts to brown too quickly, you can loosely tent it with foil. Let the pumpkin bread cool in the pan for 10-15 minutes before transferring it to a wire rack to cool completely. Slice and serve.",12,2070,52,98,270,8,68,38,1.5,300,8,200,600,1000,4,10,20,2000,2,10,5,100,1,0.8,0.6,4,1,3,healthy,6
gemini_flash_breakfast_131,gemini_flash,breakfast,Quiches,Wholesome Spinach and Feta Quiche with Whole Wheat Crust,"[""150 g Whole wheat flour"", ""30 g Olive oil"", ""60 ml Cold water"", ""2 g Salt"", ""4 pieces Egg, raw, large"", ""200 ml Milk, semi-skimmed (1.5% fat)"", ""50 g Feta cheese, crumbled"", ""200 g Spinach, fresh"", ""50 g Onion, red"", ""1 tbsp Olive oil"", ""1 g Black pepper, ground"", ""0.5 g Nutmeg, ground""]","To prepare the crust, combine the whole wheat flour and 1 gram of salt in a large bowl. Add 30 grams of olive oil and rub it into the flour with your fingertips until the mixture resembles coarse crumbs. Gradually add the cold water, mixing until a dough forms. Do not overmix. Roll out the dough on a lightly floured surface and carefully press it into a 20 cm quiche pan. Trim any excess dough and prick the bottom of the crust with a fork. Blind bake the crust in a preheated oven at 180°C for 10-12 minutes, then remove from the oven and set aside. For the filling, finely chop the red onion. Heat 1 tablespoon of olive oil in a pan over medium heat, then add the chopped onion and sauté until softened, about 5 minutes. Add the fresh spinach and cook until it has wilted completely, squeezing out any excess water once cooled. In a separate bowl, whisk together the eggs, semi-skimmed milk, the remaining 1 gram of salt, black pepper, and ground nutmeg until well combined. Stir in the cooked spinach and onion mixture along with the crumbled feta cheese. Pour the filling into the pre-baked quiche crust. Return the quiche to the oven and bake for 30-35 minutes, or until the filling is set and the top is lightly golden brown. Allow the quiche to cool for a few minutes before slicing and serving.",4,1550,70,85,125,22,15,20,5.5,750,10,150,800,1600,6,60,100,700,8,6,40,250,2,0.7,1,3,0.8,4,healthy,7
gemini_flash_breakfast_132,gemini_flash,breakfast,Quiches,Mediterranean Spinach and Feta Quiche with Whole Wheat Crust,"[""200 g Whole wheat flour"", ""4 tbsp Olive oil"", ""60 ml Cold water"", ""2 g Salt"", ""6 piece Egg, raw"", ""200 ml Milk, semi-skimmed"", ""200 g Spinach, fresh"", ""100 g Feta cheese, reduced fat"", ""50 g Onion, yellow"", ""1 clove Garlic"", ""1 g Nutmeg, ground"", ""1 g Black pepper, ground"", ""5 ml Olive oil""]","First, prepare the crust: In a large bowl, combine the whole wheat flour and salt. Add the 4 tablespoons of olive oil and rub it into the flour until it resembles coarse crumbs. Gradually add the cold water, one tablespoon at a time, mixing until a dough forms. Do not overwork the dough. Form into a disc, wrap in cling film, and refrigerate for 30 minutes. Meanwhile, preheat your oven to 180°C. For the filling, heat 5 ml of olive oil in a pan over medium heat. Add the finely chopped onion and sauté until softened, about 5 minutes. Mince the garlic and add it to the pan, cooking for another minute until fragrant. Add the fresh spinach and cook until wilted, squeezing out any excess water once cooled. In a separate bowl, whisk together the eggs, semi-skimmed milk, ground nutmeg, and black pepper. Crumble the reduced-fat feta cheese and add it to the egg mixture along with the cooked onion, garlic, and spinach. On a lightly floured surface, roll out the chilled dough to fit a 23 cm quiche or pie dish. Carefully transfer the dough to the dish, trimming any excess and crimping the edges. Pour the filling into the prepared crust. Bake for 35-40 minutes, or until the center is set and the top is lightly golden brown. Let the quiche cool for a few minutes before slicing and serving.",6,2050,105,110,165,20,15,25,4.5,1250,15,260,1550,2100,10,50,125,1050,6,10,35,420,7,1.2,1.5,10,1.5,4,healthy,7
gemini_flash_breakfast_133,gemini_flash,breakfast,Quiches,"Garden Fresh Spinach, Feta, and Red Pepper Whole Wheat Quiche","[""150 g Whole wheat flour"", ""60 g Butter, unsalted, cold"", ""30 ml Water, cold"", ""6 pieces Egg, raw, whole"", ""200 ml Milk, semi-skimmed (1.5% fat)"", ""350 g Spinach, fresh"", ""200 g Red bell pepper, fresh"", ""75 g Feta cheese, reduced fat, crumbled"", ""100 g Onion, yellow"", ""10 g Garlic, raw"", ""15 ml Olive oil"", ""3 g Salt, table"", ""1 g Black pepper, ground"", ""0.5 g Nutmeg, ground""]","First, prepare the quiche crust: In a large bowl, combine the whole wheat flour with the cold, diced unsalted butter. Use your fingertips to rub the butter into the flour until the mixture resembles coarse crumbs. Gradually add the cold water, one tablespoon at a time, mixing gently until a cohesive dough forms. Avoid overmixing to keep the crust tender. Gather the dough into a ball, flatten it slightly, wrap it in plastic wrap, and refrigerate for at least 30 minutes to allow it to rest.

Preheat your oven to 190°C. On a lightly floured surface, roll out the chilled dough into a circle approximately 30 cm in diameter. Carefully transfer the rolled-out dough into a 24 cm quiche or pie dish. Trim any excess dough from the edges and crimp them decoratively if desired. Prick the bottom of the crust several times with a fork. Bake the crust for 10-12 minutes, or until it is lightly golden. Remove it from the oven and set it aside to cool slightly.

While the crust is baking, prepare the quiche filling: Heat the olive oil in a large skillet over medium heat. Add the chopped yellow onion and cook until it softens and becomes translucent, which usually takes about 5-7 minutes. Stir in the minced garlic and chopped red bell pepper, continuing to cook for another 3-5 minutes until the pepper is slightly tender-crisp. Add the fresh spinach to the skillet and cook until it wilts completely. If the spinach releases a lot of liquid, press it against the side of the pan to squeeze out any excess. Remove the skillet from the heat and let the vegetable mixture cool slightly.

In a separate large bowl, whisk together the raw whole eggs, semi-skimmed milk, table salt, ground black pepper, and ground nutmeg until all ingredients are well combined and smooth. Gently fold in the cooled cooked vegetable mixture and the crumbled reduced-fat feta cheese into the egg mixture.

Pour the entire egg and vegetable filling evenly into the pre-baked quiche crust in the pie dish. Carefully place the quiche dish back into the preheated oven. Bake for 30-40 minutes, or until the center of the quiche is set and a knife inserted near the center comes out clean. The top should appear lightly golden brown. Allow the quiche to cool for at least 10-15 minutes on a wire rack before slicing and serving. This resting period helps the quiche set further and makes for cleaner slices.",6,1990,92,117,151,50,20,29,4.3,1200,20,240,1400,3150,8,110,170,1820,8,9,270,850,5,1,1.9,3.5,1.4,-5,healthy,7
