recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_nano_breakfast_23,gpt54_nano,breakfast,Breakfast Burritos,Chicken & Veggie Breakfast Burritos with Spinach and Avocado Lime Yogurt,"[""160 g chicken breast, raw, cubed"", ""2 tbsp olive oil"", ""200 g bell pepper, red, diced"", ""120 g onion, yellow, diced"", ""120 g spinach, fresh"", ""1 tsp ground cumin"", ""1 tsp smoked paprika"", ""1/2 tsp fine salt"", ""1/4 tsp black pepper, ground"", ""300 g eggs, whole, raw (about 6 large eggs)"", ""200 g Greek yogurt, plain, low-fat"", ""60 g avocado, raw, mashed"", ""30 ml lime juice"", ""2 cloves garlic, fresh, minced"", ""6 pieces whole wheat tortillas, 25 cm""]","Heat 1 tbsp of the olive oil in a large nonstick pan over medium-high heat. Add the chicken, season with cumin, smoked paprika, salt, and black pepper, and cook for 6 to 8 minutes, stirring often, until the chicken is no longer pink. Transfer the chicken to a plate and set aside. In the same pan, add the remaining 1 tbsp olive oil, then cook the onion and bell pepper for 5 minutes until softened. Stir in the garlic for 30 seconds, then add the spinach and cook until wilted, about 1 minute. Whisk the eggs and pour them into the pan, scrambling gently until just set, about 3 to 4 minutes. Return the chicken to the pan and mix everything together. In a bowl, stir the Greek yogurt with the mashed avocado and lime juice. Warm the tortillas in a dry pan for 20 to 30 seconds per side, then fill each tortilla with the egg and chicken mixture and top with the avocado lime yogurt. Fold tightly and serve warm.",6,1180,88,52,103,11,10,28,3.2,780,7.8,192,920,1310,6.9,45,130,880,7.5,5.4,160,420,2.0,0.9,1.3,18.5,1.2,7,healthy,5
gpt54_nano_breakfast_24,gpt54_nano,breakfast,Breakfast Burritos,Smoky Black Bean and Veggie Breakfast Burritos with Salsa Verde,"[""4 large tortillas, whole wheat"", ""250 g eggs"", ""200 g egg whites"", ""200 g black beans, canned, drained and rinsed"", ""180 g red bell pepper, diced"", ""120 g red onion, diced"", ""180 g baby spinach"", ""20 g olive oil"", ""10 g ground cumin"", ""5 g smoked paprika"", ""3 g garlic powder"", ""8 g salt"", ""5 g black pepper"", ""120 g salsa verde"", ""80 g reduced-fat cheddar cheese, grated"", ""30 g Greek yogurt, plain 2%""]","Heat 10 g of olive oil in a large nonstick skillet over medium heat. Add the red onion and bell pepper and cook for 6–8 minutes, stirring occasionally, until softened. Stir in the smoked paprika, ground cumin, and garlic powder, then add the black beans and cook for 2 minutes to warm through. Add the baby spinach and cook until wilted, about 1–2 minutes. In a bowl, whisk the whole eggs and egg whites with black pepper and a portion of the salt. Push the veggie mixture to the edges of the pan, pour in the egg mixture, and gently scramble until softly set, about 4–6 minutes. Warm the tortillas in a dry skillet for 15–20 seconds per side so they roll easily. Divide the egg and bean filling among the tortillas, top each with salsa verde and grated cheddar, then roll tightly. Serve with a spoonful of Greek yogurt on top or on the side.",4,2450,122,98,263,31,13,62,14,980,12,245,1400,1950,13,70,130,820,3.5,10,170,420,5.0,1.0,2.1,30,1.2,6,healthy,5
gpt54_nano_breakfast_25,gpt54_nano,breakfast,Breakfast Burritos,Veggie and Turkey Breakfast Burritos with Cheddar-Lime Yogurt Sauce,"[""6 pieces Eggs, whole, raw"", ""250 g Turkey breast, ground, 93% lean"", ""200 g Bell pepper, red"", ""150 g Onion, yellow"", ""200 g Black beans, canned, drained and rinsed"", ""30 ml Olive oil"", ""1 tsp Ground cumin"", ""1 tsp Smoked paprika"", ""0.5 tsp Salt, table salt"", ""0.5 tsp Black pepper, ground"", ""6 pieces Flour tortilla, whole wheat, 20 cm"", ""100 g Greek yogurt, plain, low fat 2%"", ""50 g Cheddar cheese, reduced fat"", ""1 piece Lime, juice""]","Heat 15 ml of olive oil in a large nonstick pan over medium heat. Add the diced onion and bell pepper and cook for 6–8 minutes until softened and lightly browned. Stir in the ground turkey and cook for 8–10 minutes, breaking it up with a spoon, until no pink remains. Add cumin, smoked paprika, salt, and black pepper, then fold in the black beans and warm through for 2–3 minutes. In a separate bowl, whisk the eggs and pour them into the pan. Cook, stirring gently, for 3–5 minutes until the eggs are set but still tender. Mix the Greek yogurt with the lime juice and fold in the reduced-fat cheddar until smooth. Warm the tortillas in a dry pan for 20–30 seconds per side. Divide the turkey-egg filling evenly between tortillas, spoon the yogurt-cheddar sauce over the top, and roll up tightly before serving.",6,1215,76,52,114,18,6,27,3.3,560,10.5,162,920,1400,7.4,45,83,620,3.9,6.2,115,430,2.6,0.9,0.7,13.5,1.1,8,healthy,5.6
gpt54_nano_breakfast_26,gpt54_nano,breakfast,Breakfast Casseroles,Spinach & Feta Egg Breakfast Casserole with Roasted Cherry Tomatoes,"[""500 g cherry tomatoes"", ""1 tbsp olive oil"", ""1 tsp dried oregano"", ""250 g eggs, raw"", ""200 g egg whites, pasteurized"", ""200 g low-fat cottage cheese"", ""120 g feta cheese, reduced fat"", ""180 g baby spinach"", ""1 clove garlic"", ""30 g wholegrain bread, wholemeal, dried cubes"", ""1 tsp sea salt"", ""1/2 tsp black pepper, ground""]","Heat the oven to 190°C. Place the cherry tomatoes in a baking dish, drizzle with olive oil, add oregano, and roast for 15 minutes until they begin to burst and caramelize at the edges. In a bowl, whisk the eggs, egg whites, cottage cheese, and minced garlic until smooth. Stir in the spinach and fold in the feta. Toss the wholemeal bread cubes into the egg mixture so they soak slightly. Pour everything over the roasted tomatoes, season with sea salt and black pepper, and bake for 28–32 minutes until the center is set and the top is lightly golden. Let the casserole rest for 5 minutes before slicing so it holds together.",4,760,52,43,49,15,15,9,3.5,560,5.1,110,620,780,4.9,95,95,760,4.5,3.0,64,180,2.2,0.35,0.55,11.0,0.65,8,healthy,5
gpt54_nano_breakfast_27,gpt54_nano,breakfast,Breakfast Casseroles,Spinach & Feta Breakfast Casserole with Roasted Cherry Tomatoes,"[""6 piece Egg, raw"", ""250 g Egg whites, liquid"", ""200 g Feta cheese, reduced-fat"", ""300 g Baby spinach, raw"", ""250 g Cherry tomatoes"", ""1 tbsp Olive oil"", ""1 tsp Dried oregano"", ""1 tsp Garlic powder"", ""120 g Rolled oats"", ""350 ml Skimmed milk"", ""10 g Chia seeds"", ""2 g Salt, table"", ""1 g Black pepper, ground""]","Heat the oven to 190°C. Toss the cherry tomatoes with 1 tbsp olive oil, oregano, and half the garlic powder, then spread them on a baking tray and roast for 12 minutes until they blister. Meanwhile, wilt the baby spinach in a nonstick pan over medium heat for 2–3 minutes, then remove from the heat and cool slightly. In a large bowl, whisk the eggs and egg whites with the skimmed milk, remaining garlic powder, and pepper. Stir in the oats and chia seeds and let the mixture sit for 5 minutes to thicken. Fold in the wilted spinach and crumble the feta into the mixture. Pour the casserole base into a greased baking dish, spoon the roasted tomatoes on top, and bake for 30–35 minutes until the center is set and the top is lightly golden. Rest for 10 minutes before slicing and serving so the casserole holds together.",6,1420,98,59,116,21,24,24,6.4,1200,12.5,315,980,1250,9.8,110,75,950,8.5,6.0,42,520,3.4,0.9,1.2,18,1.4,8,healthy,5
gpt54_nano_breakfast_28,gpt54_nano,breakfast,Breakfast Casseroles,Veggie & Smoked Salmon Breakfast Casserole with Creamy Egg and Dill,"[""8 piece Egg, whole, raw"", ""250 g Smoked salmon"", ""200 g Courgette, raw"", ""150 g Baby spinach"", ""120 g Low-fat cottage cheese, 2% fat"", ""100 g Red bell pepper, raw"", ""1 tbsp Olive oil"", ""1 tsp Dried dill"", ""1 g Ground black pepper"", ""2 g Salt"", ""60 ml Semi-skimmed milk, 2%""]","Preheat your oven to 190°C. Dice the courgette and red bell pepper, then lightly sauté them in olive oil for 6–8 minutes until they soften and any excess moisture starts to cook off. Wilt the spinach in the pan for 1 minute, then stir in the dried dill and let the vegetables cool slightly. In a large bowl, whisk the eggs with the semi-skimmed milk, salt, and black pepper, then mix in the cottage cheese until smooth. Fold in the smoked salmon and the sautéed vegetables. Pour everything into a greased baking dish and bake for 28–34 minutes, until the casserole is set in the center and the top looks lightly golden. Let it rest for 5 minutes before slicing and serving.",4,1020,86,58,22,17,9,8,4.2,560,6.6,170,780,1150,6.8,42,86,420,12,9,120,260,4.8,0.9,1.9,16.5,0.8,7,healthy,5
gpt54_nano_breakfast_29,gpt54_nano,breakfast,Breakfast Casseroles,"Smoky Turkey, Spinach & Feta Breakfast Casserole with Oats","[""250 g egg, whole, raw"", ""400 g turkey mince, lean"", ""300 g rolled oats"", ""300 g low-fat milk, 1.5% fat"", ""200 g Greek yogurt, plain, low-fat"", ""200 g spinach, fresh"", ""150 g bell pepper, red"", ""120 g onion, yellow"", ""120 g feta cheese, reduced fat"", ""20 g olive oil"", ""2 tsp ground cumin"", ""2 tsp smoked paprika"", ""1 tsp dried oregano"", ""1 tsp garlic powder"", ""3 g fine salt"", ""2 g black pepper, ground""]","Heat the oven to 190°C. Dice the onion and bell pepper, and chop the spinach. Heat the olive oil in a large non-stick pan over medium-high heat and cook the turkey mince for 7–9 minutes until it is browned and fully cooked, breaking it up into small pieces. Stir in the onion and bell pepper and cook for 4 minutes, then add the cumin, smoked paprika, oregano and garlic powder and cook for 30 seconds more. In a bowl, mix the eggs, milk and Greek yogurt, then fold in the oats. Stir the turkey mixture and chopped spinach through the oat mixture, and season with salt and black pepper. Spread everything into a lightly greased baking dish (about 30×20 cm) and crumble the feta on top. Bake for 35–40 minutes until set in the center and lightly golden. Rest for 10 minutes before slicing and serving.",6,1180,98,54,84,15,12,18,9,760,8.2,140,820,820,8.4,40,88,950,3.5,5.2,95,240,3.6,1.1,1.4,26,1.3,7,healthy,5
gpt54_nano_breakfast_30,gpt54_nano,breakfast,Breakfast Casseroles,Spinach & Turkey Breakfast Casserole with Feta and Oats,"[""500 g turkey mince, lean (5-8% fat)"", ""200 g oats, rolled"", ""250 ml milk, semi-skimmed (1.5% fat)"", ""6 piece eggs, whole"", ""200 g spinach, fresh"", ""150 g feta cheese, reduced-fat"", ""1 piece onion, yellow"", ""2 cloves garlic"", ""1 tsp dried oregano"", ""1 tsp ground black pepper"", ""10 g olive oil"", ""5 g salt""]","Heat the oven to 190°C. Dice the onion and mince the garlic, then sauté them in the olive oil over medium heat for 4–5 minutes until softened. Stir in the turkey mince and cook for 6–8 minutes, breaking it up with a spoon until no pink remains. Wilt the spinach in the pan for 1–2 minutes, then remove from the heat. In a mixing bowl, whisk the eggs with the semi-skimmed milk, oregano, black pepper, and salt. Combine the oats with the cooked turkey mixture and pour in the egg-and-milk mixture, mixing until the oats are evenly distributed. Crumble the feta over the top. Transfer everything to a greased baking dish and bake for 30–35 minutes, until the center is set and the casserole is lightly golden. Let it rest for 5 minutes before slicing and serving.",6,2680,200,140,190,50,14,32,16,1400,10,290,1750,1700,12,60,120,520,6,6,28,360,6,1.4,2.1,28,1.2,8,healthy,6
gpt54_nano_breakfast_31,gpt54_nano,breakfast,Breakfast Potatoes,"Crispy Skillet Breakfast Potatoes with Spinach, Peppers & Feta","[""450 g potatoes, raw, waxy, diced"", ""15 ml olive oil"", ""1 piece red bell pepper, diced"", ""1 piece yellow onion, diced"", ""2 cloves garlic, minced"", ""200 g spinach, fresh"", ""80 g feta cheese, reduced-fat, crumbled"", ""1 tsp paprika, smoked"", ""0.5 tsp black pepper, ground"", ""0.5 tsp salt, table""]","Heat the olive oil in a large nonstick skillet over medium-high heat. Add the diced potatoes, spread them into an even layer, and cook for 12–15 minutes, stirring every few minutes, until they are browned and tender when pierced with a fork. Stir in the onion and bell pepper and cook for 5–7 minutes until the vegetables soften. Add the garlic, smoked paprika, and black pepper, and cook for 30–60 seconds until fragrant. Reduce the heat to medium, add the spinach, and cook just until wilted, about 1–2 minutes. Turn off the heat and fold in the crumbled feta so it softens without fully melting. Taste and ensure the potatoes are seasoned well, then serve hot.",3,620,23,24,78,7,10,14,1.6,420,4.6,120,460,1450,3.1,20,18,850,0.8,5.1,120,190,1.1,0.5,0.4,6.8,0.7,7,healthy,5
gpt54_nano_breakfast_32,gpt54_nano,breakfast,Breakfast Potatoes,"Crispy Skillet Breakfast Potatoes with Spinach, Feta & Smoked Paprika","[""450 g potatoes, raw, scrubbed"", ""1 tbsp olive oil"", ""1 piece onion, yellow, raw"", ""1 clove garlic, raw"", ""150 g spinach, raw"", ""80 g feta cheese, reduced-fat"", ""2 tsp smoked paprika"", ""1 tsp ground black pepper"", ""0.5 tsp fine salt"", ""2 tbsp plain Greek yogurt, low-fat""]","Dice the potatoes into 1 cm cubes and pat them dry. Heat the olive oil in a large non-stick skillet over medium-high heat, then add the potatoes and spread them out in an even layer. Cook for 12–15 minutes, stirring every 3–4 minutes, until the edges turn golden and you can easily pierce a cube with a fork. Add the diced onion and cook for 5 minutes, then stir in the garlic and smoked paprika for 30 seconds, until fragrant. Lower the heat to medium and add the spinach; cook for 2–3 minutes until wilted. Crumble the feta over the potatoes and cook for 1 minute to soften it. Season with black pepper and fine salt. Serve warm with a spoon of low-fat Greek yogurt on top.",3,835,35,40,92,13,8,16,2.0,430,5.8,168,520,1560,4.6,45,26,420,0.8,6.5,52,220,1.0,0.4,0.35,5.8,0.85,7,healthy,5.2
gpt54_nano_breakfast_33,gpt54_nano,breakfast,Breakfast Potatoes,"Crispy Oven Breakfast Potatoes with Spinach, Feta & Chives","[""700 g potatoes, raw, white"", ""15 ml olive oil, extra virgin"", ""1 piece onion, white"", ""150 g spinach, fresh"", ""120 g feta cheese, reduced-fat"", ""2 piece eggs, whole, raw"", ""10 g chives, fresh"", ""1 tsp salt"", ""0.5 tsp black pepper, ground"", ""1 tsp smoked paprika, ground""]","Heat the oven to 220°C. Cut the potatoes into small, even cubes and place them on a baking tray. Toss with the olive oil, smoked paprika, salt, and black pepper, then spread into a single layer. Roast for 25 minutes, stirring once halfway through, until the edges look golden and crisp. Meanwhile, thinly slice the onion and quickly wilt it in a hot pan for 3–4 minutes with a splash of water; add the spinach and cook until just wilted. In a bowl, whisk the eggs. Stir the wilted onion-spinach mixture into the roasted potatoes, then crumble the feta over the top and pour the whisked eggs evenly across. Return to the oven for 8–10 minutes, until the eggs are set but still slightly soft. Finish with chopped chives and serve hot.",4,1580,64,78,145,27,11,24,4.0,980,6.8,230,940,2460,5.2,55,50,520,2.0,6.5,65,210,2.1,0.8,0.9,10.5,0.9,7.5,healthy,4.8
gpt54_nano_breakfast_34,gpt54_nano,breakfast,Breakfast Potatoes,Crispy Sheet-Pan Breakfast Potatoes with Smoked Paprika and Spinach,"[""600 g potatoes, all-purpose, raw"", ""1 medium onion, raw"", ""2 cloves garlic, raw"", ""200 g spinach, fresh"", ""30 g olive oil"", ""1 tsp smoked paprika"", ""1 tsp ground black pepper"", ""1 tsp dried oregano"", ""2 g fine salt"", ""60 g feta cheese, crumbled"", ""2 tbsp plain Greek yogurt, 2% fat""]","Heat the oven to 220°C. Cut the potatoes into small 1 cm cubes, then peel the onion and dice it finely. Toss the potatoes and onion with the olive oil, smoked paprika, black pepper, dried oregano, and salt, and spread them on a large baking tray in a single layer. Roast for 25 minutes, stirring once halfway through, until the edges look crisp and golden. Meanwhile, mince the garlic and wilt the spinach in a hot pan for about 2 minutes, just until it collapses. Stir the garlic into the roasted potatoes for the last 2 minutes, then add the spinach and fold everything together. Serve topped with crumbled feta and a spoonful of Greek yogurt, so the potatoes stay crisp while the cheese softens.",4,1210,39.5,52.2,145.0,12.9,8.8,22.6,6.9,520,5.8,190,700,1650,5.0,18,36,780,0.7,8.6,85,210,1.2,0.6,0.4,8.8,0.7,7.0,healthy,5.4
gpt54_nano_breakfast_35,gpt54_nano,breakfast,Breakfast Potatoes,Crispy Oven Breakfast Potatoes with Smoked Paprika and Spinach,"[""400 g potatoes, white, scrubbed, diced 2 cm"", ""2 tbsp olive oil"", ""1 tsp smoked paprika"", ""1 tsp dried oregano"", ""0.5 tsp garlic powder"", ""0.25 tsp fine salt"", ""0.25 tsp black pepper, ground"", ""150 g bell pepper, red, diced"", ""80 g onion, yellow, diced"", ""120 g spinach, fresh"", ""3 piece eggs, whole, raw"", ""30 g feta cheese, crumbled""]","Heat the oven to 220°C. In a large bowl, toss the diced potatoes with the olive oil, smoked paprika, oregano, garlic powder, salt, and black pepper until well coated. Spread the potatoes on a baking tray in a single layer and roast for 25 minutes, turning once halfway, until the edges look golden and the potatoes are tender. Add the onion and bell pepper to the tray, then roast for another 10 minutes until the vegetables soften. Stir the spinach into the hot potatoes and vegetables just until wilted, about 1–2 minutes, then make three small wells. Crack the eggs into the wells, sprinkle the feta over the top, and return to the oven for 8–10 minutes, until the whites are set and the yolks are just cooked to your liking. Rest for 2 minutes before serving.",3,1410,54,69,145,20,17,22,3.2,540,7.8,172,860,1900,5.6,26,60,820,4.0,7.5,150,210,2.4,0.9,0.6,9.5,1.5,8,healthy,5
